================================================================================
📈 DAILY MARKET PROFILE & OPTIONS POST-MORTEM REPORT (2026-09-07)
================================================================================
This report details the conjoint GEX/PCR predictions, complete trade outcomes, 
and automated machine learning diagnostics compiled immediately following today's close.

--------------------------------------------------------------------------------
1. CONJOINT INDEX GEX & PCR MARKET STATE
--------------------------------------------------------------------------------
* NSE:NIFTY
  - Spot Close: 23779.15
  - Final PCR: 0.570 (Drift: -0.065)
  - Key Walls: Call Wall at 24000 | Put Wall at 23700
  - Gamma Flip Zone: 23800
  - Conjoint State: -GEX (Negative Gamma / High Volatility)

* NSE:BANKNIFTY
  - Spot Close: 57088.30
  - Final PCR: 0.970 (Drift: 0.005)
  - Key Walls: Call Wall at 57500 | Put Wall at 57000
  - Gamma Flip Zone: 57100
  - Conjoint State: -GEX (Negative Gamma / High Volatility)

--------------------------------------------------------------------------------
2. DAILY OPTIONS TRADES SUMMARY
--------------------------------------------------------------------------------
Symbol          | Strategy                     | Type   | Dir   | Entry   | Target  | SL      | Status        | P&L Pts
HINDALCO        | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1006.00  | 1020.80  | 1002.60  | STOP_LOSS_HIT | 3.40    
HINDALCO        | Monthly POC Reversion        | SWING  | LONG  | 1020.60  | 1030.00  | 1020.00  | STOP_LOSS_HIT | 0.60    
HCLTECH         | Weekly Gap Fade Trap         | SWING  | SHORT | 1281.50  | 1315.00  | 1349.30  | TARGET_HIT    | -33.50  
HCLTECH         | Monthly POC Reversion        | SWING  | LONG  | 1313.10  | 1355.00  | 1310.00  | STOP_LOSS_HIT | 3.10    
LODHA           | G-Period Options Breakout    | INTRADAY | SHORT | 1213.30  | 1204.81  | 1221.79  | STOP_LOSS_HIT | -8.49   
LODHA           | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1212.70  | 1237.80  | 1206.60  | STOP_LOSS_HIT | 6.10    
LODHA           | Monthly POC Reversion        | SWING  | LONG  | 1225.90  | 1240.00  | 1210.00  | STOP_LOSS_HIT | 15.90   
HAVELLS         | G-Period Options Breakout    | INTRADAY | SHORT | 1145.40  | 1137.38  | 1153.42  | STOP_LOSS_HIT | -8.02   
HAVELLS         | Weekly POC Reversion         | SWING  | LONG  | 1219.80  | 1220.00  | 1195.00  | STOP_LOSS_HIT | -24.80  
LICI            | Auction Magnet               | INTRADAY | BUY   | 418.05   | 419.30   | 416.80   | TARGET_HIT    | 1.25    
LICI            | 3:15 PM BTST Close           | BTST   | SHORT | 410.70   | 400.84   | 413.99   | ACTIVE        | 0.00    
LICI            | Monthly POC Reversion        | SWING  | SHORT | 416.80   | 413.00   | 427.00   | TARGET_HIT    | 3.80    
HDFCAMC         | Liquidity Sweep Reversal     | INTRADAY | LONG  | 2446.00  | 2473.60  | 2440.00  | TARGET_HIT    | -27.60  
HDFCAMC         | Monthly POC Reversion        | SWING  | SHORT | 2576.20  | 2540.00  | 2590.00  | TARGET_HIT    | 36.20   
GVT&D           | Weekly POC Reversion         | SWING  | LONG  | 4280.00  | 4300.00  | 4240.00  | TARGET_HIT    | -20.00  
GVT&D           | Monthly POC Reversion        | SWING  | SHORT | 4352.90  | 4340.00  | 4430.00  | TARGET_HIT    | 12.90   
ICICIBANK       | Weekly POC Reversion         | SWING  | LONG  | 1427.30  | 1435.00  | 1425.00  | STOP_LOSS_HIT | 2.30    
ICICIBANK       | Monthly Gap Fade Trap        | SWING  | SHORT | 1423.50  | 1420.00  | 1452.00  | ACTIVE        | 0.00    
MAZDOCK         | Weekly POC Reversion         | SWING  | LONG  | 2465.10  | 2490.00  | 2450.00  | TARGET_HIT    | -24.90  
MPHASIS         | Opening Drive                | INTRADAY | SHORT | 2367.00  | 2271.60  | 2398.80  | STOP_LOSS_HIT | -31.80  
MPHASIS         | Weekly Gap Fade Trap         | SWING  | SHORT | 2362.00  | 2390.00  | 2515.00  | TARGET_HIT    | -28.00  
HYUNDAI         | Monthly Gap Fade Trap        | SWING  | SHORT | 2210.00  | 2210.00  | 2260.00  | TARGET_HIT    | 0.00    
MAXHEALTH       | Monthly POC Reversion        | SWING  | SHORT | 1015.30  | 1005.00  | 1045.00  | TARGET_HIT    | 10.30   
IDFCFIRSTB      | Liquidity Sweep Reversal     | INTRADAY | LONG  | 86.55    | 87.98    | 86.13    | STOP_LOSS_HIT | 0.42    
INDHOTEL        | G-Period Options Breakout    | INTRADAY | SHORT | 710.45   | 705.48   | 715.42   | STOP_LOSS_HIT | -4.97   
INDHOTEL        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 714.10   | 713.75   | 718.40   | STOP_LOSS_HIT | -4.30   
INDHOTEL        | Weekly POC Reversion         | SWING  | LONG  | 710.00   | 714.00   | 704.00   | TARGET_HIT    | -4.00   
INDHOTEL        | Monthly POC Reversion        | SWING  | SHORT | 728.20   | 716.00   | 734.00   | TARGET_HIT    | 12.20   
MARICO          | 3:15 PM BTST Close           | BTST   | SHORT | 802.50   | 783.24   | 808.92   | STOP_LOSS_HIT | -6.42   
MARICO          | G-Period Options Breakout    | INTRADAY | SHORT | 806.60   | 800.95   | 812.25   | STOP_LOSS_HIT | -5.65   
MARICO          | Weekly POC Reversion         | SWING  | LONG  | 831.50   | 832.00   | 828.00   | STOP_LOSS_HIT | 3.50    
MANKIND         | Liquidity Sweep Reversal     | INTRADAY | LONG  | 2318.70  | 2390.00  | 2307.80  | STOP_LOSS_HIT | 10.90   
MANKIND         | Weekly POC Reversion         | SWING  | LONG  | 2350.00  | 2390.00  | 2350.00  | STOP_LOSS_HIT | 0.00    
MOTHERSON       | Liquidity Sweep Reversal     | INTRADAY | SHORT | 162.60   | 160.26   | 163.42   | TARGET_HIT    | 2.34    
MOTHERSON       | Monthly POC Reversion        | SWING  | SHORT | 169.99   | 169.00   | 170.00   | TARGET_HIT    | 0.99    
ICICIGI         | Weekly POC Reversion         | SWING  | SHORT | 1550.70  | 1550.00  | 1595.00  | TARGET_HIT    | 0.70    
IDEA            | Weekly POC Reversion         | SWING  | SHORT | 14.09    | 14.00    | 15.00    | STOP_LOSS_HIT | -0.91   
INDUSINDBK      | 3:15 PM BTST Close           | BTST   | SHORT | 995.00   | 971.12   | 1002.96  | ACTIVE        | 0.00    
NAUKRI          | Weekly POC Reversion         | SWING  | SHORT | 1341.60  | 1335.00  | 1355.00  | TARGET_HIT    | 6.60    
INFY            | G-Period Options Breakout    | INTRADAY | SHORT | 1090.50  | 1082.87  | 1098.13  | TARGET_HIT    | 7.63    
INFY            | Monthly POC Reversion        | SWING  | LONG  | 1131.00  | 1165.00  | 1125.00  | STOP_LOSS_HIT | -6.00   
INDUSTOWER      | Monthly POC Reversion        | SWING  | SHORT | 386.20   | 381.00   | 388.00   | TARGET_HIT    | 5.20    
INDIGO          | Liquidity Sweep Reversal     | INTRADAY | LONG  | 4982.00  | 5035.00  | 4979.50  | STOP_LOSS_HIT | 2.50    
NESTLEIND       | Monthly POC Reversion        | SWING  | SHORT | 1483.50  | 1460.00  | 1510.00  | TARGET_HIT    | 23.50   
IREDA           | G-Period Options Breakout    | INTRADAY | SHORT | 112.78   | 111.99   | 113.57   | TARGET_HIT    | 0.79    
IREDA           | Liquidity Sweep Reversal     | INTRADAY | LONG  | 112.95   | 113.99   | 112.60   | TARGET_HIT    | -1.04   
IREDA           | Monthly POC Reversion        | SWING  | SHORT | 115.85   | 115.00   | 120.00   | TARGET_HIT    | 0.85    
MUTHOOTFIN      | Monthly POC Reversion        | SWING  | SHORT | 3009.20  | 2880.00  | 3040.00  | TARGET_HIT    | 129.20  
NMDC            | Liquidity Sweep Reversal     | INTRADAY | LONG  | 84.31    | 85.18    | 84.06    | TARGET_HIT    | -0.87   
NMDC            | Monthly Gap Fade Trap        | SWING  | SHORT | 84.31    | 85.00    | 87.40    | TARGET_HIT    | -0.69   
NBCC            | Liquidity Sweep Reversal     | INTRADAY | LONG  | 85.80    | 86.59    | 85.73    | TARGET_HIT    | -0.79   
INDIANB         | 3:15 PM BTST Close           | BTST   | SHORT | 865.80   | 845.02   | 872.73   | ACTIVE        | 0.00    
INDIANB         | Weekly POC Reversion         | SWING  | LONG  | 874.05   | 888.00   | 874.00   | STOP_LOSS_HIT | 0.05    
NATIONALUM      | Monthly POC Reversion        | SWING  | SHORT | 383.05   | 379.00   | 397.00   | TARGET_HIT    | 4.05    
OFSS            | Weekly POC Reversion         | SWING  | LONG  | 12103.00 | 12180.00 | 11870.00 | STOP_LOSS_HIT | 233.00  
OFSS            | Monthly Gap Fade Trap        | SWING  | SHORT | 11740.00 | 11740.00 | 12353.00 | TARGET_HIT    | 0.00    
OBEROIRLTY      | Weekly POC Reversion         | SWING  | SHORT | 1867.70  | 1865.00  | 1875.00  | STOP_LOSS_HIT | -7.30   
KOTAKBANK       | Liquidity Sweep Reversal     | INTRADAY | SHORT | 422.10   | 421.00   | 423.65   | STOP_LOSS_HIT | -1.55   
KOTAKBANK       | Weekly POC Reversion         | SWING  | LONG  | 421.55   | 424.00   | 421.00   | STOP_LOSS_HIT | 0.55    
KEI             | Monthly POC Reversion        | SWING  | SHORT | 5560.00  | 5520.00  | 5740.00  | TARGET_HIT    | 40.00   
ONGC            | Auction Magnet               | INTRADAY | BUY   | 235.33   | 235.43   | 234.62   | STOP_LOSS_HIT | -0.71   
JIOFIN          | Monthly POC Reversion        | SWING  | LONG  | 240.01   | 243.00   | 236.00   | STOP_LOSS_HIT | 4.01    
PAGEIND         | Balance Breakout Trap        | SWING  | SHORT | 35800.00 | 35795.00 | 36495.00 | STOP_LOSS_HIT | -695.00 
PAGEIND         | G-Period Options Breakout    | INTRADAY | SHORT | 35780.00 | 35529.54 | 36030.46 | STOP_LOSS_HIT | -250.46 
PAGEIND         | Monthly POC Reversion        | SWING  | SHORT | 35700.00 | 35550.00 | 38400.00 | ACTIVE        | 0.00    
KAYNES          | Liquidity Sweep Reversal     | INTRADAY | SHORT | 3596.00  | 3450.00  | 3624.60  | TARGET_HIT    | 146.00  
NYKAA           | Monthly Gap Fade Trap        | SWING  | SHORT | 335.50   | 331.00   | 343.70   | TARGET_HIT    | 4.50    
JSWSTEEL        | Monthly Gap Fade Trap        | SWING  | SHORT | 1302.40  | 1270.00  | 1335.00  | STOP_LOSS_HIT | -32.60  
OIL             | Weekly Gap Fade Trap         | SWING  | SHORT | 483.60   | 466.00   | 499.65   | ACTIVE        | 0.00    
PATANJALI       | Auction Magnet               | INTRADAY | SHORT | 343.00   | 341.20   | 344.03   | TARGET_HIT    | 1.80    
PATANJALI       | Monthly POC Reversion        | SWING  | LONG  | 346.00   | 348.00   | 346.00   | STOP_LOSS_HIT | 0.00    
JUBLFOOD        | Weekly POC Reversion         | SWING  | LONG  | 481.00   | 488.00   | 481.00   | STOP_LOSS_HIT | 0.00    
JUBLFOOD        | Monthly POC Reversion        | SWING  | LONG  | 491.60   | 508.00   | 481.00   | STOP_LOSS_HIT | 10.60   
KALYANKJIL      | 3:15 PM BTST Close           | BTST   | SHORT | 590.50   | 576.33   | 595.22   | TARGET_HIT    | 14.17   
KALYANKJIL      | G-Period Options Breakout    | INTRADAY | SHORT | 593.45   | 589.30   | 597.60   | TARGET_HIT    | 4.15    
KALYANKJIL      | Monthly POC Reversion        | SWING  | LONG  | 609.70   | 612.00   | 594.00   | STOP_LOSS_HIT | 15.70   
POLICYBZR       | Weekly POC Reversion         | SWING  | LONG  | 1826.90  | 1835.00  | 1815.00  | TARGET_HIT    | -8.10   
POLICYBZR       | Monthly POC Reversion        | SWING  | SHORT | 1846.60  | 1790.00  | 1875.00  | TARGET_HIT    | 56.60   
PETRONET        | Weekly Gap Fade Trap         | SWING  | SHORT | 290.00   | 292.00   | 294.00   | TARGET_HIT    | -2.00   
POLYCAB         | Monthly POC Reversion        | SWING  | LONG  | 9209.00  | 9250.00  | 9050.00  | STOP_LOSS_HIT | -159.00 
PNBHOUSING      | Monthly POC Reversion        | SWING  | LONG  | 1139.20  | 1150.00  | 1135.00  | TARGET_HIT    | 10.80   
PIIND           | 3:15 PM BTST Close           | BTST   | SHORT | 2430.00  | 2371.68  | 2449.44  | TARGET_HIT    | 58.32   
PIIND           | Monthly POC Reversion        | SWING  | LONG  | 2401.60  | 2480.00  | 2380.00  | ACTIVE        | 0.00    
PGEL            | Liquidity Sweep Reversal     | INTRADAY | SHORT | 559.00   | 556.00   | 561.35   | TARGET_HIT    | 3.00    
PIDILITIND      | Monthly Gap Fade Trap        | SWING  | SHORT | 1593.00  | 1645.00  | 1675.50  | TARGET_HIT    | -52.00  
PNB             | Monthly POC Reversion        | SWING  | SHORT | 114.07   | 113.00   | 117.00   | STOP_LOSS_HIT | -2.93   
RELIANCE        | Weekly POC Reversion         | SWING  | SHORT | 1299.00  | 1285.00  | 1300.00  | STOP_LOSS_HIT | -1.00   
SAIL            | Weekly POC Reversion         | SWING  | LONG  | 192.15   | 197.00   | 191.00   | STOP_LOSS_HIT | 1.15    
POWERINDIA      | Auction Magnet               | INTRADAY | SHORT | 31680.00 | 31545.00 | 31775.04 | STOP_LOSS_HIT | -95.04  
POWERGRID       | Auction Magnet               | INTRADAY | SHORT | 265.95   | 265.05   | 266.75   | STOP_LOSS_HIT | -0.80   
POWERGRID       | Monthly POC Reversion        | SWING  | LONG  | 264.00   | 266.00   | 264.00   | TARGET_HIT    | -2.00   
PRESTIGE        | Monthly POC Reversion        | SWING  | SHORT | 1590.00  | 1585.00  | 1620.00  | TARGET_HIT    | 5.00    
RADICO          | Liquidity Sweep Reversal     | INTRADAY | LONG  | 4456.00  | 4559.80  | 4433.00  | STOP_LOSS_HIT | 23.00   
RADICO          | Monthly POC Reversion        | SWING  | LONG  | 4505.60  | 4600.00  | 4500.00  | STOP_LOSS_HIT | 5.60    
RECLTD          | Monthly POC Reversion        | SWING  | LONG  | 315.85   | 327.00   | 311.00   | ACTIVE        | 0.00    
PREMIERENE      | Auction Magnet               | INTRADAY | SHORT | 999.70   | 996.00   | 1002.70  | TARGET_HIT    | 3.70    
PREMIERENE      | G-Period Options Breakout    | INTRADAY | SHORT | 991.80   | 984.86   | 998.74   | TARGET_HIT    | 6.94    
PREMIERENE      | Weekly POC Reversion         | SWING  | SHORT | 1012.30  | 1010.00  | 1020.00  | TARGET_HIT    | 2.30    
SBICARD         | 3:15 PM BTST Close           | BTST   | BUY   | 672.00   | 688.13   | 666.62   | TARGET_HIT    | 16.13   
SBICARD         | Monthly POC Reversion        | SWING  | SHORT | 651.85   | 650.00   | 662.00   | TARGET_HIT    | 1.85    
SBIN            | Monthly POC Reversion        | SWING  | SHORT | 1051.30  | 1045.00  | 1065.00  | TARGET_HIT    | 6.30    
SHREECEM        | Liquidity Sweep Reversal     | INTRADAY | LONG  | 23650.00 | 23920.00 | 23475.00 | TARGET_HIT    | -270.00 
SONACOMS        | Liquidity Sweep Reversal     | INTRADAY | LONG  | 786.10   | 805.50   | 783.00   | TARGET_HIT    | 19.40   
SONACOMS        | Weekly POC Reversion         | SWING  | LONG  | 802.45   | 806.00   | 802.00   | STOP_LOSS_HIT | 0.45    
SONACOMS        | Monthly POC Reversion        | SWING  | SHORT | 812.00   | 806.00   | 820.00   | TARGET_HIT    | 6.00    
SUNPHARMA       | Monthly Gap Fade Trap        | SWING  | SHORT | 1890.00  | 1910.00  | 1956.00  | TARGET_HIT    | -20.00  
SRF             | Monthly POC Reversion        | SWING  | SHORT | 2573.70  | 2570.00  | 2620.00  | TARGET_HIT    | 3.70    
SIEMENS         | Monthly POC Reversion        | SWING  | SHORT | 4020.10  | 3960.00  | 4040.00  | TARGET_HIT    | 60.10   
NHPC            | Auction Magnet               | INTRADAY | BUY   | 76.35    | 76.75    | 76.12    | TARGET_HIT    | 0.40    
NHPC            | G-Period Options Breakout    | INTRADAY | SHORT | 75.81    | 75.28    | 76.34    | STOP_LOSS_HIT | -0.53   
TIINDIA         | Liquidity Sweep Reversal     | INTRADAY | LONG  | 2683.00  | 2709.00  | 2679.00  | TARGET_HIT    | -26.00  
TIINDIA         | Monthly POC Reversion        | SWING  | SHORT | 2794.80  | 2760.00  | 2870.00  | TARGET_HIT    | 34.80   
TECHM           | Monthly POC Reversion        | SWING  | LONG  | 1634.10  | 1640.00  | 1595.00  | STOP_LOSS_HIT | 39.10   
SUPREMEIND      | Monthly POC Reversion        | SWING  | LONG  | 3579.50  | 3600.00  | 3480.00  | STOP_LOSS_HIT | 99.50   
TCS             | Liquidity Sweep Reversal     | INTRADAY | LONG  | 2274.10  | 2299.90  | 2261.60  | TARGET_HIT    | -25.80  
TCS             | Monthly POC Reversion        | SWING  | LONG  | 2348.80  | 2430.00  | 2300.00  | STOP_LOSS_HIT | 48.80   
TATASTEEL       | Monthly POC Reversion        | SWING  | LONG  | 183.00   | 184.00   | 182.00   | TARGET_HIT    | 1.00    
TATAPOWER       | Auction Magnet               | INTRADAY | BUY   | 366.90   | 368.50   | 365.80   | TARGET_HIT    | 1.60    
SUZLON          | Weekly Gap Fade Trap         | SWING  | SHORT | 45.30    | 46.00    | 46.38    | TARGET_HIT    | -0.70   
SUZLON          | Monthly POC Reversion        | SWING  | SHORT | 47.37    | 47.00    | 48.00    | TARGET_HIT    | 0.37    
UNIONBANK       | Liquidity Sweep Reversal     | INTRADAY | LONG  | 184.88   | 188.45   | 184.25   | TARGET_HIT    | 3.57    
UNIONBANK       | Weekly POC Reversion         | SWING  | LONG  | 183.25   | 185.00   | 183.00   | TARGET_HIT    | 1.75    
UNIONBANK       | Monthly POC Reversion        | SWING  | LONG  | 184.90   | 186.00   | 181.00   | TARGET_HIT    | -1.10   
TITAN           | Auction Magnet               | INTRADAY | BUY   | 5011.50  | 5022.00  | 4996.47  | TARGET_HIT    | 10.50   
TITAN           | Monthly POC Reversion        | SWING  | SHORT | 5108.50  | 5060.00  | 5150.00  | TARGET_HIT    | 48.50   
UNOMINDA        | Weekly POC Reversion         | SWING  | LONG  | 1269.60  | 1275.00  | 1260.00  | STOP_LOSS_HIT | 9.60    
UNOMINDA        | Monthly Gap Fade Trap        | SWING  | SHORT | 1238.00  | 1270.00  | 1307.50  | TARGET_HIT    | -32.00  
TVSMOTOR        | Liquidity Sweep Reversal     | INTRADAY | LONG  | 4142.00  | 4200.00  | 4124.60  | STOP_LOSS_HIT | 17.40   
TRENT           | Monthly POC Reversion        | SWING  | LONG  | 2881.80  | 3000.00  | 2880.00  | STOP_LOSS_HIT | -1.80   

Statistics:
* Total Signals Triggered/Resolved: 138
* Target Hits: 72
* Stop Loss Hits: 57
* Win Rate: 55.8%

--------------------------------------------------------------------------------
3. FAILED TRADES DIAGNOSTICS & MISTAKE LOG
--------------------------------------------------------------------------------

[1] HINDPETRO -- G-Period Options Breakout (SHORT)
* Trigger Details: Entry: 351.25 | Stop Loss: 353.71 | Exit: 353.71 | Loss: -2.46
* Mistake Diagnosis: Low-Volume Breakout Fakeout. Breakout occurred in Period G but did not satisfy the 1.2x relative volume filter.
* Auto-Learned Parameter / Constraint Adjustment: G-Period Volume filter: G-Period stock breakouts require breakout candle volume >= 1.2x of the 20-candle average.

[2] HINDPETRO -- Weekly POC Reversion (LONG)
* Trigger Details: Entry: 358.90 | Stop Loss: 357.00 | Exit: 357.00 | Loss: 1.90
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[3] KPITTECH -- G-Period Options Breakout (SHORT)
* Trigger Details: Entry: 563.60 | Stop Loss: 567.55 | Exit: 567.55 | Loss: -3.95
* Mistake Diagnosis: Low-Volume Breakout Fakeout. Breakout occurred in Period G but did not satisfy the 1.2x relative volume filter.
* Auto-Learned Parameter / Constraint Adjustment: G-Period Volume filter: G-Period stock breakouts require breakout candle volume >= 1.2x of the 20-candle average.

[4] KPITTECH -- Weekly POC Reversion (LONG)
* Trigger Details: Entry: 585.50 | Stop Loss: 580.00 | Exit: 580.00 | Loss: 5.50
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[5] KPITTECH -- Monthly POC Reversion (LONG)
* Trigger Details: Entry: 586.90 | Stop Loss: 584.00 | Exit: 584.00 | Loss: 2.90
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[6] HINDALCO -- G-Period Options Breakout (SHORT)
* Trigger Details: Entry: 1003.50 | Stop Loss: 1010.52 | Exit: 1010.52 | Loss: -7.02
* Mistake Diagnosis: Low-Volume Breakout Fakeout. Breakout occurred in Period G but did not satisfy the 1.2x relative volume filter.
* Auto-Learned Parameter / Constraint Adjustment: G-Period Volume filter: G-Period stock breakouts require breakout candle volume >= 1.2x of the 20-candle average.

[7] HINDALCO -- Liquidity Sweep Reversal (LONG)
* Trigger Details: Entry: 1006.00 | Stop Loss: 1002.60 | Exit: 1002.60 | Loss: 3.40
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[8] HINDALCO -- Monthly POC Reversion (LONG)
* Trigger Details: Entry: 1020.60 | Stop Loss: 1020.00 | Exit: 1020.00 | Loss: 0.60
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[9] HCLTECH -- Monthly POC Reversion (LONG)
* Trigger Details: Entry: 1313.10 | Stop Loss: 1310.00 | Exit: 1310.00 | Loss: 3.10
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[10] LODHA -- G-Period Options Breakout (SHORT)
* Trigger Details: Entry: 1213.30 | Stop Loss: 1221.79 | Exit: 1221.79 | Loss: -8.49
* Mistake Diagnosis: Low-Volume Breakout Fakeout. Breakout occurred in Period G but did not satisfy the 1.2x relative volume filter.
* Auto-Learned Parameter / Constraint Adjustment: G-Period Volume filter: G-Period stock breakouts require breakout candle volume >= 1.2x of the 20-candle average.

[11] LODHA -- Liquidity Sweep Reversal (LONG)
* Trigger Details: Entry: 1212.70 | Stop Loss: 1206.60 | Exit: 1206.60 | Loss: 6.10
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[12] LODHA -- Monthly POC Reversion (LONG)
* Trigger Details: Entry: 1225.90 | Stop Loss: 1210.00 | Exit: 1210.00 | Loss: 15.90
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[13] HAVELLS -- G-Period Options Breakout (SHORT)
* Trigger Details: Entry: 1145.40 | Stop Loss: 1153.42 | Exit: 1153.42 | Loss: -8.02
* Mistake Diagnosis: Low-Volume Breakout Fakeout. Breakout occurred in Period G but did not satisfy the 1.2x relative volume filter.
* Auto-Learned Parameter / Constraint Adjustment: G-Period Volume filter: G-Period stock breakouts require breakout candle volume >= 1.2x of the 20-candle average.

[14] HAVELLS -- Weekly POC Reversion (LONG)
* Trigger Details: Entry: 1219.80 | Stop Loss: 1195.00 | Exit: 1195.00 | Loss: -24.80
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[15] ICICIBANK -- Weekly POC Reversion (LONG)
* Trigger Details: Entry: 1427.30 | Stop Loss: 1425.00 | Exit: 1425.00 | Loss: 2.30
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[16] MPHASIS -- Opening Drive (SHORT)
* Trigger Details: Entry: 2367.00 | Stop Loss: 2398.80 | Exit: 2398.80 | Loss: -31.80
* Mistake Diagnosis: Market noise / volatility sweep.
* Auto-Learned Parameter / Constraint Adjustment: None

[17] IDFCFIRSTB -- Liquidity Sweep Reversal (LONG)
* Trigger Details: Entry: 86.55 | Stop Loss: 86.13 | Exit: 86.13 | Loss: 0.42
* Mistake Diagnosis: Broader Index Drag. Trade direction was LONG, but Nifty index closed bearish, dragging this stock down.
* Auto-Learned Parameter / Constraint Adjustment: Index Trend Confluence: Never buy stock CE options when Nifty is trading below its open or has a negative PCR drift (< -0.03).

[18] INDHOTEL -- G-Period Options Breakout (SHORT)
