================================================================================
📈 DAILY MARKET PROFILE & OPTIONS POST-MORTEM REPORT (2026-09-18)
================================================================================
This report details the conjoint GEX/PCR predictions, complete trade outcomes, 
and automated machine learning diagnostics compiled immediately following today's close.

--------------------------------------------------------------------------------
1. CONJOINT INDEX GEX & PCR MARKET STATE
--------------------------------------------------------------------------------
* NSE:NIFTY
  - Spot Close: 23346.40
  - Final PCR: 1.111 (Drift: 0.116)
  - Key Walls: Call Wall at 23400 | Put Wall at 23300
  - Gamma Flip Zone: 23350
  - Conjoint State: -GEX (Negative Gamma / High Volatility)

* NSE:BANKNIFTY
  - Spot Close: 56358.70
  - Final PCR: 0.965 (Drift: 0.140)
  - Key Walls: Call Wall at 57000 | Put Wall at 56000
  - Gamma Flip Zone: 56400
  - Conjoint State: -GEX (Negative Gamma / High Volatility)

--------------------------------------------------------------------------------
2. DAILY OPTIONS TRADES SUMMARY
--------------------------------------------------------------------------------
Symbol          | Strategy                     | Type   | Dir   | Entry   | Target  | SL      | Status        | P&L Pts
GRASIM          | Morning Reversal Fade        | INTRADAY | LONG  | 3178.70  | 3198.90  | 3174.50  | TARGET_HIT    | -20.20  
GRASIM          | Monthly Gap Fade Trap        | SWING  | SHORT | 3178.10  | 3280.00  | 3336.60  | TARGET_HIT    | -101.90 
GLENMARK        | Morning Reversal Fade        | INTRADAY | LONG  | 2402.70  | 2436.10  | 2401.00  | TARGET_HIT    | -33.40  
GLENMARK        | Monthly Gap Fade Trap        | SWING  | SHORT | 2402.00  | 2310.00  | 2494.90  | STOP_LOSS_HIT | -92.90  
HINDALCO        | Morning Reversal Fade        | INTRADAY | SHORT | 997.30   | 983.10   | 998.70   | TARGET_HIT    | 14.20   
HINDUNILVR      | Morning Reversal Fade        | INTRADAY | SHORT | 1953.20  | 1944.00  | 1957.00  | TARGET_HIT    | 9.20    
IDEA            | Morning Reversal Fade        | INTRADAY | SHORT | 14.31    | 14.14    | 14.37    | TARGET_HIT    | 0.17    
ICICIBANK       | Morning Reversal Fade        | INTRADAY | LONG  | 1343.70  | 1359.80  | 1343.00  | TARGET_HIT    | -16.10  
ICICIBANK       | Monthly Gap Fade Trap        | SWING  | SHORT | 1343.50  | 1410.00  | 1452.00  | TARGET_HIT    | -66.50  
ICICIGI         | Morning Reversal Fade        | INTRADAY | LONG  | 1476.20  | 1486.80  | 1466.20  | TARGET_HIT    | -10.60  
HYUNDAI         | Morning Reversal Fade        | INTRADAY | LONG  | 2159.20  | 2188.00  | 2155.50  | TARGET_HIT    | -28.80  
JINDALSTEL      | Monthly Gap Fade Trap        | SWING  | SHORT | 1131.90  | 1120.00  | 1175.00  | ACTIVE        | 0.00    
IREDA           | Morning Reversal Fade        | INTRADAY | SHORT | 110.29   | 109.21   | 110.88   | TARGET_HIT    | 1.08    
IRFC            | Morning Reversal Fade        | INTRADAY | SHORT | 80.30    | 79.43    | 80.76    | TARGET_HIT    | 0.87    
INDUSTOWER      | Monthly Gap Fade Trap        | SWING  | SHORT | 379.80   | 381.00   | 390.85   | TARGET_HIT    | -1.20   
KOTAKBANK       | Morning Reversal Fade        | INTRADAY | LONG  | 415.75   | 417.75   | 415.30   | TARGET_HIT    | -2.00   
LICI            | Morning Reversal Fade        | INTRADAY | LONG  | 399.50   | 401.70   | 399.10   | TARGET_HIT    | -2.20   
LTF             | Morning Reversal Fade        | INTRADAY | SHORT | 306.90   | 302.50   | 307.35   | TARGET_HIT    | 4.40    
LUPIN           | Liquidity Sweep Reversal     | INTRADAY | SHORT | 2091.90  | 2046.30  | 2094.10  | STOP_LOSS_HIT | -2.20   
LAURUSLABS      | Morning Reversal Fade        | INTRADAY | SHORT | 1970.90  | 1957.80  | 1982.00  | TARGET_HIT    | 13.10   
MOTHERSON       | Monthly Gap Fade Trap        | SWING  | SHORT | 164.00   | 165.00   | 169.99   | TARGET_HIT    | -1.00   
MOTILALOFS      | Monthly Gap Fade Trap        | SWING  | SHORT | 1000.60  | 1035.00  | 1060.20  | TARGET_HIT    | -34.40  
MARUTI          | Morning Reversal Fade        | INTRADAY | LONG  | 12269.00 | 12458.00 | 12230.00 | TARGET_HIT    | -189.00 
MPHASIS         | Weekly Gap Fade Trap         | SWING  | SHORT | 2294.90  | 2300.00  | 2393.90  | TARGET_HIT    | -5.10   
M_M             | Morning Reversal Fade        | INTRADAY | LONG  | 3064.70  | 3098.20  | 3060.70  | TARGET_HIT    | -33.50  
M_M             | Liquidity Sweep Reversal     | INTRADAY | LONG  | 3066.40  | 3098.20  | 3064.70  | TARGET_HIT    | -31.80  
NHPC            | Monthly Gap Fade Trap        | SWING  | SHORT | 75.60    | 76.00    | 77.89    | TARGET_HIT    | -0.40   
NMDC            | Monthly Gap Fade Trap        | SWING  | SHORT | 80.72    | 84.00    | 87.40    | TARGET_HIT    | -3.28   
OIL             | Morning Reversal Fade        | INTRADAY | LONG  | 474.10   | 479.90   | 473.30   | TARGET_HIT    | -5.80   
NYKAA           | Monthly Gap Fade Trap        | SWING  | SHORT | 324.30   | 331.00   | 346.15   | TARGET_HIT    | -6.70   
OFSS            | Monthly Gap Fade Trap        | SWING  | SHORT | 11586.00 | 11760.00 | 12353.00 | TARGET_HIT    | -174.00 
POLYCAB         | Monthly Gap Fade Trap        | SWING  | SHORT | 8307.50  | 9030.00  | 9209.00  | TARGET_HIT    | -722.50 
PIDILITIND      | Monthly Gap Fade Trap        | SWING  | SHORT | 1590.10  | 1645.00  | 1675.50  | TARGET_HIT    | -54.90  
PRESTIGE        | Morning Reversal Fade        | INTRADAY | SHORT | 1460.70  | 1440.10  | 1469.70  | TARGET_HIT    | 20.60   
RELIANCE        | Morning Reversal Fade        | INTRADAY | LONG  | 1239.80  | 1247.30  | 1238.30  | TARGET_HIT    | -7.50   
RBLBANK         | Morning Reversal Fade        | INTRADAY | SHORT | 408.90   | 405.00   | 409.00   | TARGET_HIT    | 3.90    
SAIL            | Monthly Gap Fade Trap        | SWING  | SHORT | 177.25   | 174.00   | 200.80   | ACTIVE        | 0.00    
RVNL            | Morning Reversal Fade        | INTRADAY | SHORT | 203.90   | 200.78   | 205.42   | TARGET_HIT    | 3.12    
SONACOMS        | Morning Reversal Fade        | INTRADAY | SHORT | 802.95   | 780.90   | 805.20   | TARGET_HIT    | 22.05   
SONACOMS        | Monthly POC Reversion        | SWING  | SHORT | 812.00   | 806.00   | 822.00   | TARGET_HIT    | 6.00    
SBIN            | Monthly POC Reversion        | SWING  | SHORT | 1051.30  | 1045.00  | 1055.00  | TARGET_HIT    | 6.30    
SUNPHARMA       | Morning Reversal Fade        | INTRADAY | LONG  | 1852.80  | 1877.20  | 1851.10  | TARGET_HIT    | -24.40  
SUNPHARMA       | Monthly Gap Fade Trap        | SWING  | SHORT | 1852.30  | 1910.00  | 1956.00  | TARGET_HIT    | -57.70  
SRF             | Monthly POC Reversion        | SWING  | LONG  | 2573.70  | 2580.00  | 2560.00  | STOP_LOSS_HIT | 13.70   
SIEMENS         | Monthly POC Reversion        | SWING  | LONG  | 4020.10  | 4080.00  | 3940.00  | STOP_LOSS_HIT | -80.10  
TATACONSUM      | Morning Reversal Fade        | INTRADAY | LONG  | 1007.00  | 1018.70  | 1005.00  | TARGET_HIT    | -11.70  
TCS             | Monthly Gap Fade Trap        | SWING  | SHORT | 2137.30  | 2280.00  | 2372.00  | TARGET_HIT    | -142.70 
TECHM           | Weekly Gap Fade Trap         | SWING  | SHORT | 1536.50  | 1515.00  | 1589.20  | ACTIVE        | 0.00    
TECHM           | Monthly Gap Fade Trap        | SWING  | SHORT | 1536.50  | 1585.00  | 1649.00  | TARGET_HIT    | -48.50  
TITAN           | Morning Reversal Fade        | INTRADAY | LONG  | 4803.50  | 4864.50  | 4795.50  | TARGET_HIT    | -61.00  
SUZLON          | Monthly Gap Fade Trap        | SWING  | SHORT | 43.39    | 46.00    | 47.37    | TARGET_HIT    | -2.61   
TIINDIA         | Morning Reversal Fade        | INTRADAY | LONG  | 2584.00  | 2637.80  | 2577.10  | TARGET_HIT    | -53.80  
VBL             | Morning Reversal Fade        | INTRADAY | SHORT | 420.25   | 416.25   | 422.70   | TARGET_HIT    | 4.00    
TVSMOTOR        | Morning Reversal Fade        | INTRADAY | SHORT | 4165.60  | 4122.10  | 4176.60  | TARGET_HIT    | 43.50   
TVSMOTOR        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 4161.50  | 4050.60  | 4165.60  | STOP_LOSS_HIT | -4.10   
UNOMINDA        | Morning Reversal Fade        | INTRADAY | SHORT | 1231.70  | 1206.80  | 1234.50  | TARGET_HIT    | 24.90   
UNOMINDA        | Monthly Gap Fade Trap        | SWING  | SHORT | 1232.70  | 1270.00  | 1307.50  | TARGET_HIT    | -37.30  
TORNTPHARM      | Morning Reversal Fade        | INTRADAY | LONG  | 4852.50  | 4928.00  | 4843.50  | TARGET_HIT    | -75.50  
TORNTPHARM      | Monthly Gap Fade Trap        | SWING  | SHORT | 4850.00  | 4890.00  | 5011.50  | TARGET_HIT    | -40.00  
TRENT           | Morning Reversal Fade        | INTRADAY | LONG  | 2780.90  | 2797.00  | 2776.10  | TARGET_HIT    | -16.10  
UNITDSPR        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 1394.60  | 1378.10  | 1396.40  | STOP_LOSS_HIT | -1.80   
YESBANK         | Morning Reversal Fade        | INTRADAY | LONG  | 23.22    | 23.38    | 23.20    | TARGET_HIT    | -0.16   
VMM             | Morning Reversal Fade        | INTRADAY | LONG  | 100.89   | 101.81   | 100.85   | TARGET_HIT    | -0.92   
VOLTAS          | Morning Reversal Fade        | INTRADAY | LONG  | 1131.00  | 1145.30  | 1128.20  | TARGET_HIT    | -14.30  
VEDL            | Morning Reversal Fade        | INTRADAY | SHORT | 261.15   | 258.75   | 261.80   | TARGET_HIT    | 2.40    
TVC:USOIL       | Weekly Gap Fade Trap         | SWING  | SHORT | 96.12    | 102.00   | 106.14   | TARGET_HIT    | -5.88   
ADANIENT        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 2941.40  | 2907.00  | 2952.20  | STOP_LOSS_HIT | -10.80  
AMBER           | Monthly Gap Fade Trap        | SWING  | SHORT | 7139.50  | 7290.00  | 7644.50  | TARGET_HIT    | -150.50 
BAJAJFINSV      | Liquidity Sweep Reversal     | INTRADAY | SHORT | 1861.70  | 1832.10  | 1863.30  | STOP_LOSS_HIT | -1.60   
BAJAJ_AUTO      | Monthly Gap Fade Trap        | SWING  | SHORT | 11454.00 | 11700.00 | 12470.00 | TARGET_HIT    | -246.00 
AUROPHARMA      | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1679.90  | 1701.90  | 1677.90  | TARGET_HIT    | -22.00  
AXISBANK        | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1244.30  | 1249.90  | 1243.00  | TARGET_HIT    | -5.60   
AXISBANK        | Monthly Gap Fade Trap        | SWING  | SHORT | 1244.30  | 1230.00  | 1280.70  | ACTIVE        | 0.00    
BANKINDIA       | Liquidity Sweep Reversal     | INTRADAY | LONG  | 138.58   | 139.47   | 138.46   | TARGET_HIT    | -0.89   
BHARATFORG      | Monthly Gap Fade Trap        | SWING  | SHORT | 1981.80  | 2030.00  | 2076.10  | TARGET_HIT    | -48.20  
BOSCHLTD        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 48135.00 | 47595.00 | 48270.00 | STOP_LOSS_HIT | -135.00 
BOSCHLTD        | Monthly Gap Fade Trap        | SWING  | SHORT | 48135.00 | 48450.00 | 49400.00 | TARGET_HIT    | -315.00 
CDSL            | Monthly Gap Fade Trap        | SWING  | SHORT | 1373.40  | 1340.00  | 1438.00  | ACTIVE        | 0.00    
CAMS            | Monthly Gap Fade Trap        | SWING  | SHORT | 723.00   | 756.00   | 783.00   | TARGET_HIT    | -33.00  
GAIL            | Liquidity Sweep Reversal     | INTRADAY | SHORT | 172.65   | 171.61   | 173.20   | STOP_LOSS_HIT | -0.55   
GLENMARK        | Monthly Gap Fade Trap        | SWING  | SHORT | 2401.00  | 2310.00  | 2494.90  | STOP_LOSS_HIT | -93.90  
GRASIM          | Liquidity Sweep Reversal     | INTRADAY | LONG  | 3185.90  | 3198.90  | 3175.10  | TARGET_HIT    | -13.00  
GRASIM          | Monthly Gap Fade Trap        | SWING  | SHORT | 3185.90  | 3280.00  | 3336.60  | TARGET_HIT    | -94.10  
HCLTECH         | Weekly Gap Fade Trap         | SWING  | SHORT | 1244.90  | 1215.00  | 1284.60  | ACTIVE        | 0.00    
ICICIBANK       | Monthly Gap Fade Trap        | SWING  | SHORT | 1343.80  | 1410.00  | 1452.00  | TARGET_HIT    | -66.20  
JINDALSTEL      | Monthly Gap Fade Trap        | SWING  | SHORT | 1133.40  | 1120.00  | 1175.00  | ACTIVE        | 0.00    
INDUSTOWER      | Monthly Gap Fade Trap        | SWING  | SHORT | 379.70   | 381.00   | 390.85   | TARGET_HIT    | -1.30   
INOXWIND        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 75.25    | 73.56    | 75.60    | STOP_LOSS_HIT | -0.35   
MANKIND         | Liquidity Sweep Reversal     | INTRADAY | SHORT | 2307.30  | 2242.10  | 2310.10  | STOP_LOSS_HIT | -2.80   
LICI            | Liquidity Sweep Reversal     | INTRADAY | LONG  | 399.60   | 401.70   | 399.10   | TARGET_HIT    | -2.10   
MOTHERSON       | Monthly Gap Fade Trap        | SWING  | SHORT | 163.60   | 165.00   | 169.99   | TARGET_HIT    | -1.40   
MOTILALOFS      | Monthly Gap Fade Trap        | SWING  | SHORT | 1000.30  | 1035.00  | 1060.20  | TARGET_HIT    | -34.70  
MPHASIS         | Weekly Gap Fade Trap         | SWING  | SHORT | 2293.40  | 2300.00  | 2393.90  | TARGET_HIT    | -6.60   
NMDC            | Monthly Gap Fade Trap        | SWING  | SHORT | 80.75    | 84.00    | 87.40    | TARGET_HIT    | -3.25   
NHPC            | Monthly Gap Fade Trap        | SWING  | SHORT | 75.66    | 76.00    | 77.89    | TARGET_HIT    | -0.34   
OFSS            | Monthly Gap Fade Trap        | SWING  | SHORT | 11594.00 | 11760.00 | 12353.00 | TARGET_HIT    | -166.00 
NYKAA           | Monthly Gap Fade Trap        | SWING  | SHORT | 324.30   | 331.00   | 346.15   | TARGET_HIT    | -6.70   
PIDILITIND      | Monthly Gap Fade Trap        | SWING  | SHORT | 1590.40  | 1645.00  | 1675.50  | TARGET_HIT    | -54.60  
POLYCAB         | Monthly Gap Fade Trap        | SWING  | SHORT | 8310.00  | 9030.00  | 9209.00  | TARGET_HIT    | -720.00 
SAIL            | Monthly Gap Fade Trap        | SWING  | SHORT | 177.24   | 174.00   | 200.80   | ACTIVE        | 0.00    
SUNPHARMA       | Monthly Gap Fade Trap        | SWING  | SHORT | 1851.90  | 1910.00  | 1956.00  | TARGET_HIT    | -58.10  
SUZLON          | Monthly Gap Fade Trap        | SWING  | SHORT | 43.45    | 46.00    | 47.37    | TARGET_HIT    | -2.55   
TCS             | Monthly Gap Fade Trap        | SWING  | SHORT | 2133.80  | 2280.00  | 2372.00  | TARGET_HIT    | -146.20 
SWIGGY          | Monthly POC Reversion        | SWING  | LONG  | 281.30   | 283.00   | 274.00   | ACTIVE        | 0.00    
TITAN           | Monthly POC Reversion        | SWING  | SHORT | 5108.50  | 5060.00  | 5110.00  | TARGET_HIT    | 48.50   
TECHM           | Weekly Gap Fade Trap         | SWING  | SHORT | 1538.00  | 1515.00  | 1589.20  | ACTIVE        | 0.00    
TECHM           | Monthly Gap Fade Trap        | SWING  | SHORT | 1538.00  | 1585.00  | 1649.00  | TARGET_HIT    | -47.00  
TATASTEEL       | Monthly POC Reversion        | SWING  | LONG  | 183.00   | 184.00   | 182.00   | TARGET_HIT    | 1.00    
TORNTPHARM      | Liquidity Sweep Reversal     | INTRADAY | LONG  | 4857.50  | 4928.00  | 4849.00  | TARGET_HIT    | -70.50  
TORNTPHARM      | Monthly Gap Fade Trap        | SWING  | SHORT | 4857.50  | 4890.00  | 5011.50  | TARGET_HIT    | -32.50  
UNOMINDA        | Monthly Gap Fade Trap        | SWING  | SHORT | 1234.10  | 1270.00  | 1307.50  | TARGET_HIT    | -35.90  
YESBANK         | Liquidity Sweep Reversal     | INTRADAY | LONG  | 23.23    | 23.38    | 23.19    | TARGET_HIT    | -0.15   
VOLTAS          | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1135.00  | 1145.30  | 1130.50  | TARGET_HIT    | -10.30  
TVC:USOIL       | Weekly Gap Fade Trap         | SWING  | SHORT | 96.29    | 102.00   | 106.14   | TARGET_HIT    | -5.71   
AMBER           | Monthly Gap Fade Trap        | SWING  | SHORT | 7138.50  | 7290.00  | 7644.50  | TARGET_HIT    | -151.50 
AUBANK          | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1037.30  | 1046.70  | 1033.30  | TARGET_HIT    | -9.40   
AXISBANK        | Monthly Gap Fade Trap        | SWING  | SHORT | 1243.60  | 1230.00  | 1280.70  | ACTIVE        | 0.00    
BAJAJ_AUTO      | Monthly Gap Fade Trap        | SWING  | SHORT | 11446.00 | 11700.00 | 12470.00 | TARGET_HIT    | -254.00 
BEL             | Liquidity Sweep Reversal     | INTRADAY | SHORT | 398.00   | 395.15   | 399.20   | TARGET_HIT    | 2.85    
BHARATFORG      | Monthly Gap Fade Trap        | SWING  | SHORT | 1977.90  | 2030.00  | 2076.10  | TARGET_HIT    | -52.10  
CAMS            | Monthly Gap Fade Trap        | SWING  | SHORT | 718.95   | 756.00   | 783.00   | TARGET_HIT    | -37.05  
CDSL            | Monthly Gap Fade Trap        | SWING  | SHORT | 1374.60  | 1340.00  | 1438.00  | ACTIVE        | 0.00    
BOSCHLTD        | Monthly Gap Fade Trap        | SWING  | SHORT | 48200.00 | 48450.00 | 49400.00 | TARGET_HIT    | -250.00 
CONCOR          | Monthly POC Reversion        | SWING  | SHORT | 515.90   | 514.00   | 522.00   | TARGET_HIT    | 1.90    
CIPLA           | Monthly POC Reversion        | SWING  | SHORT | 1419.20  | 1415.00  | 1435.00  | TARGET_HIT    | 4.20    
CUMMINSIND      | Monthly POC Reversion        | SWING  | LONG  | 5102.50  | 5150.00  | 5100.00  | STOP_LOSS_HIT | 2.50    
COCHINSHIP      | Monthly POC Reversion        | SWING  | SHORT | 1508.00  | 1490.00  | 1520.00  | TARGET_HIT    | 18.00   
ETERNAL         | Monthly POC Reversion        | SWING  | LONG  | 325.55   | 327.00   | 320.00   | TARGET_HIT    | -1.45   
DELHIVERY       | Monthly POC Reversion        | SWING  | SHORT | 460.75   | 450.00   | 463.00   | TARGET_HIT    | 10.75   
GODREJCP        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 875.75   | 865.15   | 876.45   | STOP_LOSS_HIT | -0.70   
GRASIM          | Monthly Gap Fade Trap        | SWING  | SHORT | 3185.20  | 3280.00  | 3336.60  | STOP_LOSS_HIT | -151.40 
GODREJPROP      | Monthly POC Reversion        | SWING  | LONG  | 2005.00  | 2030.00  | 1985.00  | STOP_LOSS_HIT | -20.00  
GAIL            | Monthly POC Reversion        | SWING  | SHORT | 172.80   | 172.00   | 173.00   | STOP_LOSS_HIT | -0.20   
GLENMARK        | Monthly Gap Fade Trap        | SWING  | SHORT | 2398.40  | 2310.00  | 2494.90  | STOP_LOSS_HIT | -96.50  
HCLTECH         | Weekly Gap Fade Trap         | SWING  | SHORT | 1243.00  | 1215.00  | 1284.60  | ACTIVE        | 0.00    
HINDALCO        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 994.00   | 983.10   | 999.30   | TARGET_HIT    | 10.90   
ICICIBANK       | Monthly Gap Fade Trap        | SWING  | SHORT | 1344.90  | 1410.00  | 1452.00  | STOP_LOSS_HIT | -107.10 
INDUSTOWER      | Monthly Gap Fade Trap        | SWING  | SHORT | 379.35   | 381.00   | 390.85   | TARGET_HIT    | -1.65   
JINDALSTEL      | Liquidity Sweep Reversal     | INTRADAY | SHORT | 1130.40  | 1107.90  | 1134.90  | STOP_LOSS_HIT | -4.50   
JINDALSTEL      | Monthly Gap Fade Trap        | SWING  | SHORT | 1130.40  | 1120.00  | 1175.00  | ACTIVE        | 0.00    
JUBLFOOD        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 491.20   | 480.30   | 493.00   | TARGET_HIT    | 10.90   
MPHASIS         | Weekly Gap Fade Trap         | SWING  | SHORT | 2288.00  | 2300.00  | 2393.90  | TARGET_HIT    | -12.00  
MOTHERSON       | Monthly Gap Fade Trap        | SWING  | SHORT | 164.11   | 165.00   | 169.99   | TARGET_HIT    | -0.89   
MOTILALOFS      | Monthly Gap Fade Trap        | SWING  | SHORT | 1002.00  | 1035.00  | 1060.20  | TARGET_HIT    | -33.00  
NHPC            | Monthly Gap Fade Trap        | SWING  | SHORT | 75.62    | 76.00    | 77.89    | TARGET_HIT    | -0.38   
NMDC            | Monthly Gap Fade Trap        | SWING  | SHORT | 80.60    | 84.00    | 87.40    | TARGET_HIT    | -3.40   
OFSS            | Monthly Gap Fade Trap        | SWING  | SHORT | 11614.00 | 11760.00 | 12353.00 | TARGET_HIT    | -146.00 
NYKAA           | Monthly Gap Fade Trap        | SWING  | SHORT | 324.10   | 331.00   | 346.15   | TARGET_HIT    | -6.90   
POLYCAB         | Monthly Gap Fade Trap        | SWING  | SHORT | 8320.50  | 9030.00  | 9209.00  | TARGET_HIT    | -709.50 
PIDILITIND      | Monthly Gap Fade Trap        | SWING  | SHORT | 1591.10  | 1645.00  | 1675.50  | TARGET_HIT    | -53.90  
SAIL            | Monthly Gap Fade Trap        | SWING  | SHORT | 177.07   | 174.00   | 200.80   | ACTIVE        | 0.00    
SUNPHARMA       | Monthly Gap Fade Trap        | SWING  | SHORT | 1851.70  | 1910.00  | 1956.00  | STOP_LOSS_HIT | -104.30 
SONACOMS        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 801.50   | 780.90   | 807.90   | TARGET_HIT    | 20.60   
TCS             | Monthly Gap Fade Trap        | SWING  | SHORT | 2130.00  | 2280.00  | 2372.00  | TARGET_HIT    | -150.00 
TECHM           | Weekly Gap Fade Trap         | SWING  | SHORT | 1538.00  | 1515.00  | 1589.20  | ACTIVE        | 0.00    
TECHM           | Monthly Gap Fade Trap        | SWING  | SHORT | 1538.00  | 1585.00  | 1649.00  | TARGET_HIT    | -47.00  
SUZLON          | Monthly Gap Fade Trap        | SWING  | SHORT | 43.34    | 46.00    | 47.37    | STOP_LOSS_HIT | -4.03   
TVC:USOIL       | Weekly Gap Fade Trap         | SWING  | SHORT | 96.42    | 102.00   | 106.14   | TARGET_HIT    | -5.58   
ABCAPITAL       | Morning Reversal Fade        | INTRADAY | SHORT | 402.05   | 391.00   | 402.25   | TARGET_HIT    | 11.05   
360ONE          | Morning Reversal Fade        | INTRADAY | SHORT | 1077.10  | 1062.80  | 1079.70  | TARGET_HIT    | 14.30   
AMBER           | Monthly Gap Fade Trap        | SWING  | SHORT | 7114.00  | 7290.00  | 7644.50  | TARGET_HIT    | -176.00 
BAJAJ_AUTO      | Monthly Gap Fade Trap        | SWING  | SHORT | 11436.00 | 11700.00 | 12470.00 | TARGET_HIT    | -264.00 
AUBANK          | Morning Reversal Fade        | INTRADAY | LONG  | 1037.60  | 1046.70  | 1033.30  | TARGET_HIT    | -9.10   
AXISBANK        | Monthly Gap Fade Trap        | SWING  | SHORT | 1242.50  | 1230.00  | 1280.70  | ACTIVE        | 0.00    
APOLLOHOSP      | Morning Reversal Fade        | INTRADAY | LONG  | 8810.00  | 8872.50  | 8798.00  | TARGET_HIT    | -62.50  
AUROPHARMA      | Morning Reversal Fade        | INTRADAY | LONG  | 1679.10  | 1701.90  | 1676.80  | TARGET_HIT    | -22.80  
BDL             | Morning Reversal Fade        | INTRADAY | SHORT | 1170.80  | 1151.00  | 1173.90  | TARGET_HIT    | 19.80   
BHARATFORG      | Monthly Gap Fade Trap        | SWING  | SHORT | 1983.50  | 2030.00  | 2076.10  | TARGET_HIT    | -46.50  
BIOCON          | Morning Reversal Fade        | INTRADAY | LONG  | 381.85   | 383.80   | 379.30   | TARGET_HIT    | -1.95   
BEL             | Morning Reversal Fade        | INTRADAY | SHORT | 398.05   | 395.15   | 399.20   | TARGET_HIT    | 2.90    
BRITANNIA       | Morning Reversal Fade        | INTRADAY | SHORT | 5001.00  | 4968.00  | 5009.00  | TARGET_HIT    | 33.00   
CDSL            | Monthly Gap Fade Trap        | SWING  | SHORT | 1377.90  | 1340.00  | 1438.00  | ACTIVE        | 0.00    
BPCL            | Morning Reversal Fade        | INTRADAY | SHORT | 313.20   | 308.25   | 313.50   | TARGET_HIT    | 4.95    
BOSCHLTD        | Monthly Gap Fade Trap        | SWING  | SHORT | 48085.00 | 48450.00 | 49400.00 | TARGET_HIT    | -365.00 
CAMS            | Liquidity Sweep Reversal     | INTRADAY | SHORT | 718.55   | 704.50   | 719.10   | STOP_LOSS_HIT | -0.55   
CAMS            | Monthly Gap Fade Trap        | SWING  | SHORT | 718.55   | 756.00   | 783.00   | TARGET_HIT    | -37.45  
CANBK           | Morning Reversal Fade        | INTRADAY | LONG  | 123.10   | 123.89   | 123.01   | TARGET_HIT    | -0.79   
COCHINSHIP      | Morning Reversal Fade        | INTRADAY | SHORT | 1364.00  | 1333.00  | 1367.00  | TARGET_HIT    | 31.00   
DALBHARAT       | Morning Reversal Fade        | INTRADAY | SHORT | 1731.30  | 1685.10  | 1734.30  | TARGET_HIT    | 46.20   
