================================================================================
📈 DAILY MARKET PROFILE & OPTIONS POST-MORTEM REPORT (2026-08-14)
================================================================================
This report details the conjoint GEX/PCR predictions, complete trade outcomes, 
and automated machine learning diagnostics compiled immediately following today's close.

--------------------------------------------------------------------------------
1. CONJOINT INDEX GEX & PCR MARKET STATE
--------------------------------------------------------------------------------
* NSE:NIFTY
  - Spot Close: 24366.00
  - Final PCR: 0.884 (Drift: 0.149)
  - Key Walls: Call Wall at 24500 | Put Wall at 24000
  - Gamma Flip Zone: 24350
  - Conjoint State: +GEX (Positive Gamma / Low Volatility)

* NSE:BANKNIFTY
  - Spot Close: 57491.10
  - Final PCR: 0.787 (Drift: -0.059)
  - Key Walls: Call Wall at 58000 | Put Wall at 57000
  - Gamma Flip Zone: 57500
  - Conjoint State: -GEX (Negative Gamma / High Volatility)

--------------------------------------------------------------------------------
2. DAILY OPTIONS TRADES SUMMARY
--------------------------------------------------------------------------------
Symbol          | Strategy                     | Type   | Dir   | Entry   | Target  | SL      | Status        | P&L Pts
FEDERALBNK      | Auction Magnet               | INTRADAY | SHORT | 353.55   | 352.00   | 354.61   | TARGET_HIT    | 1.55    
GAIL            | Auction Magnet               | INTRADAY | SHORT | 175.00   | 174.48   | 175.52   | TARGET_HIT    | 0.52    
GAIL            | Monthly Gap Fade Trap        | SWING  | SHORT | 173.84   | 174.00   | 182.38   | TARGET_HIT    | -0.16   
GVT&D           | Weekly Gap Fade Trap         | SWING  | SHORT | 4310.40  | 4310.00  | 4549.00  | TARGET_HIT    | 0.40    
HAVELLS         | Auction Magnet               | INTRADAY | BUY   | 1270.00  | 1271.70  | 1266.19  | TARGET_HIT    | 1.70    
HDFCBANK        | Auction Magnet               | INTRADAY | BUY   | 725.10   | 729.00   | 722.92   | TARGET_HIT    | 3.90    
HDFCLIFE        | Weekly POC Reversion         | SWING  | LONG  | 536.00   | 540.00   | 536.00   | STOP_LOSS_HIT | 0.00    
HEROMOTOCO      | Weekly Gap Fade Trap         | SWING  | SHORT | 5803.00  | 5660.00  | 5934.00  | ACTIVE        | 0.00    
HINDALCO        | Weekly Gap Fade Trap         | SWING  | SHORT | 1027.45  | 1055.00  | 1087.95  | TARGET_HIT    | -27.55  
HINDPETRO       | Weekly POC Reversion         | SWING  | LONG  | 392.60   | 393.00   | 391.00   | STOP_LOSS_HIT | -1.60   
ICICIBANK       | Monthly Gap Fade Trap        | SWING  | SHORT | 1412.60  | 1435.00  | 1460.00  | TARGET_HIT    | -22.40  
KPITTECH        | Weekly POC Reversion         | SWING  | LONG  | 626.10   | 628.00   | 622.00   | STOP_LOSS_HIT | -4.10   
LAURUSLABS      | Weekly Gap Fade Trap         | SWING  | SHORT | 1830.00  | 1840.00  | 1862.30  | TARGET_HIT    | -10.00  
LICHSGFIN       | Weekly POC Reversion         | SWING  | SHORT | 502.60   | 500.00   | 510.00   | TARGET_HIT    | 2.60    
LT              | Weekly POC Reversion         | SWING  | SHORT | 4044.00  | 4040.00  | 4060.00  | STOP_LOSS_HIT | -16.00  
MANAPPURAM      | Monthly Gap Fade Trap        | SWING  | SHORT | 348.15   | 333.00   | 373.05   | TARGET_HIT    | 15.15   
OFSS            | Weekly Gap Fade Trap         | SWING  | SHORT | 11509.00 | 11740.00 | 11899.00 | TARGET_HIT    | -231.00 
PAGEIND         | Auction Magnet               | INTRADAY | BUY   | 38085.00 | 38155.00 | 37970.75 | STOP_LOSS_HIT | -114.25 
SAIL            | Weekly POC Reversion         | SWING  | LONG  | 172.47   | 173.00   | 171.00   | STOP_LOSS_HIT | -1.47   
SAIL            | Monthly Gap Fade Trap        | SWING  | SHORT | 167.35   | 165.00   | 180.11   | TARGET_HIT    | 2.35    
SBICARD         | Monthly Gap Fade Trap        | SWING  | SHORT | 635.85   | 602.00   | 674.20   | ACTIVE        | 0.00    
SBILIFE         | Monthly Gap Fade Trap        | SWING  | SHORT | 1791.60  | 1825.00  | 1914.80  | TARGET_HIT    | -33.40  
SHREECEM        | Auction Magnet               | INTRADAY | SHORT | 25165.00 | 25050.00 | 25240.49 | TARGET_HIT    | 115.00  
SUNPHARMA       | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1920.40  | 1937.00  | 1917.60  | TARGET_HIT    | -16.60  
SUNPHARMA       | Monthly Gap Fade Trap        | SWING  | SHORT | 1920.40  | 1945.00  | 1988.00  | TARGET_HIT    | -24.60  
ADANIENT        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 3001.50  | 2950.00  | 3014.50  | TARGET_HIT    | 51.50   
ADANIGREEN      | Weekly POC Reversion         | SWING  | LONG  | 1370.00  | 1375.00  | 1365.00  | STOP_LOSS_HIT | 5.00    
ADANIPOWER      | Weekly POC Reversion         | SWING  | SHORT | 209.20   | 209.00   | 210.00   | TARGET_HIT    | 0.20    
ALKEM           | Monthly Gap Fade Trap        | SWING  | SHORT | 5387.00  | 5650.00  | 5771.00  | TARGET_HIT    | -263.00 
AMBUJACEM       | Liquidity Sweep Reversal     | INTRADAY | LONG  | 418.70   | 424.50   | 417.65   | STOP_LOSS_HIT | 1.05    
ANGELONE        | Liquidity Sweep Reversal     | INTRADAY | SHORT | 290.85   | 288.50   | 293.05   | STOP_LOSS_HIT | -2.20   
APOLLOHOSP      | Monthly Gap Fade Trap        | SWING  | SHORT | 8890.00  | 8890.00  | 9049.00  | TARGET_HIT    | 0.00    
ASIANPAINT      | Monthly Gap Fade Trap        | SWING  | SHORT | 2731.50  | 2680.00  | 2807.30  | ACTIVE        | 0.00    
ASTRAL          | Weekly POC Reversion         | SWING  | LONG  | 1431.80  | 1435.00  | 1425.00  | TARGET_HIT    | 3.20    
AUBANK          | Weekly POC Reversion         | SWING  | SHORT | 1071.80  | 1065.00  | 1085.00  | STOP_LOSS_HIT | -13.20  
AUROPHARMA      | Weekly POC Reversion         | SWING  | SHORT | 1657.90  | 1645.00  | 1660.00  | STOP_LOSS_HIT | -2.10   
BAJAJHLDNG      | Weekly Gap Fade Trap         | SWING  | SHORT | 11478.00 | 11540.00 | 11587.00 | TARGET_HIT    | -62.00  
BAJAJ_AUTO      | Liquidity Sweep Reversal     | INTRADAY | SHORT | 11714.00 | 11607.00 | 11751.00 | STOP_LOSS_HIT | -37.00  
BANKINDIA       | Auction Magnet               | INTRADAY | SHORT | 144.75   | 144.30   | 145.18   | TARGET_HIT    | 0.45    
DLF             | Weekly POC Reversion         | SWING  | SHORT | 652.15   | 644.00   | 656.00   | STOP_LOSS_HIT | -3.85   
DMART           | Balance Breakout Trap        | SWING  | SHORT | 4082.90  | 4044.10  | 4098.90  | TARGET_HIT    | 38.80   
INDUSINDBK      | Liquidity Sweep Reversal     | INTRADAY | LONG  | 1020.10  | 1026.50  | 1018.80  | TARGET_HIT    | -6.40   
INDUSTOWER      | Liquidity Sweep Reversal     | INTRADAY | SHORT | 384.45   | 380.40   | 386.70   | TARGET_HIT    | 4.05    
IOC             | Monthly Gap Fade Trap        | SWING  | SHORT | 139.35   | 141.00   | 145.20   | TARGET_HIT    | -1.65   
IRFC            | Auction Magnet               | INTRADAY | SHORT | 88.34    | 87.90    | 88.61    | TARGET_HIT    | 0.44    
IRFC            | Monthly Gap Fade Trap        | SWING  | SHORT | 87.65    | 88.00    | 90.85    | TARGET_HIT    | -0.35   
MFSL            | Weekly POC Reversion         | SWING  | LONG  | 1503.80  | 1520.00  | 1490.00  | TARGET_HIT    | 16.20   
MPHASIS         | Weekly Gap Fade Trap         | SWING  | SHORT | 2518.50  | 2500.00  | 2542.40  | STOP_LOSS_HIT | -23.90  
MUTHOOTFIN      | Weekly POC Reversion         | SWING  | SHORT | 2926.00  | 2910.00  | 2930.00  | TARGET_HIT    | 16.00   
M_M             | Liquidity Sweep Reversal     | INTRADAY | LONG  | 3386.20  | 3421.50  | 3378.30  | TARGET_HIT    | -35.30  
M_M             | Weekly POC Reversion         | SWING  | LONG  | 3460.10  | 3470.00  | 3440.00  | STOP_LOSS_HIT | 20.10   
NAM_INDIA       | Weekly POC Reversion         | SWING  | LONG  | 1173.50  | 1175.00  | 1160.00  | TARGET_HIT    | -1.50   
NATIONALUM      | Weekly Gap Fade Trap         | SWING  | SHORT | 380.00   | 378.00   | 422.20   | TARGET_HIT    | 2.00    
SHRIRAMFIN      | Weekly POC Reversion         | SWING  | SHORT | 1128.00  | 1125.00  | 1145.00  | TARGET_HIT    | 3.00    
SIEMENS         | Weekly Gap Fade Trap         | SWING  | SHORT | 3971.80  | 3960.00  | 4097.90  | TARGET_HIT    | 11.80   
SWIGGY          | Auction Magnet               | INTRADAY | SHORT | 279.70   | 278.60   | 280.54   | TARGET_HIT    | 1.10    
NIFTY           | Morning Reversal Fade        | INTRADAY | LONG  | 24325.25 | 24365.00 | 24296.80 | TARGET_HIT    | -39.75  
BANKNIFTY       | Morning Reversal Fade        | INTRADAY | LONG  | 57507.70 | 57681.45 | 57438.70 | TARGET_HIT    | -173.75 
TVC:USOIL       | Liquidity Sweep Reversal     | INTRADAY | SHORT | 81.31    | 80.85    | 81.44    | TARGET_HIT    | 0.46    
360ONE          | Morning Reversal Fade        | INTRADAY | LONG  | 1175.50  | 1191.50  | 1173.00  | TARGET_HIT    | -16.00  
ADANIENSOL      | Morning Reversal Fade        | INTRADAY | SHORT | 1607.00  | 1575.00  | 1612.90  | TARGET_HIT    | 32.00   
BPCL            | Monthly Gap Fade Trap        | SWING  | SHORT | 316.10   | 309.00   | 328.15   | ACTIVE        | 0.00    
BRITANNIA       | Morning Reversal Fade        | INTRADAY | SHORT | 5621.00  | 5591.00  | 5630.00  | TARGET_HIT    | 30.00   
BSE             | Morning Reversal Fade        | INTRADAY | LONG  | 3463.90  | 3502.00  | 3461.00  | TARGET_HIT    | -38.10  
HAL             | Morning Reversal Fade        | INTRADAY | SHORT | 4959.10  | 4924.20  | 4966.00  | TARGET_HIT    | 34.90   
HAL             | Liquidity Sweep Reversal     | INTRADAY | SHORT | 4953.00  | 4924.20  | 4960.00  | TARGET_HIT    | 28.80   
HAVELLS         | Morning Reversal Fade        | INTRADAY | LONG  | 1265.30  | 1279.50  | 1262.20  | TARGET_HIT    | -14.20  
HCLTECH         | Morning Reversal Fade        | INTRADAY | LONG  | 1357.50  | 1374.90  | 1357.00  | TARGET_HIT    | -17.40  
HCLTECH         | Weekly Gap Fade Trap         | SWING  | SHORT | 1358.10  | 1355.00  | 1374.90  | STOP_LOSS_HIT | -16.80  
HDFCAMC         | Morning Reversal Fade        | INTRADAY | LONG  | 2474.80  | 2507.20  | 2473.00  | TARGET_HIT    | -32.40  
HDFCAMC         | Liquidity Sweep Reversal     | INTRADAY | LONG  | 2478.70  | 2503.00  | 2474.50  | TARGET_HIT    | -24.30  
HDFCLIFE        | Morning Reversal Fade        | INTRADAY | LONG  | 538.00   | 539.65   | 535.60   | TARGET_HIT    | -1.65   
HEROMOTOCO      | Morning Reversal Fade        | INTRADAY | LONG  | 5799.00  | 5844.00  | 5787.00  | TARGET_HIT    | -45.00  
HEROMOTOCO      | Weekly Gap Fade Trap         | SWING  | SHORT | 5793.00  | 5660.00  | 5934.00  | ACTIVE        | 0.00    
HINDALCO        | Weekly Gap Fade Trap         | SWING  | SHORT | 1024.90  | 1055.00  | 1087.95  | TARGET_HIT    | -30.10  
HINDZINC        | Weekly POC Reversion         | SWING  | LONG  | 591.65   | 594.00   | 590.00   | STOP_LOSS_HIT | -1.65   
ICICIBANK       | Weekly POC Reversion         | SWING  | SHORT | 1427.80  | 1420.00  | 1445.00  | TARGET_HIT    | 7.80    
ICICIBANK       | Monthly Gap Fade Trap        | SWING  | SHORT | 1410.90  | 1435.00  | 1460.00  | TARGET_HIT    | -24.10  
ICICIGI         | Morning Reversal Fade        | INTRADAY | SHORT | 1628.20  | 1616.00  | 1629.50  | TARGET_HIT    | 12.20   
ICICIGI         | Liquidity Sweep Reversal     | INTRADAY | SHORT | 1628.00  | 1616.00  | 1629.30  | TARGET_HIT    | 12.00   
ICICIGI         | Weekly POC Reversion         | SWING  | SHORT | 1646.70  | 1640.00  | 1680.00  | TARGET_HIT    | 6.70    
ICICIPRULI      | Morning Reversal Fade        | INTRADAY | SHORT | 507.25   | 501.00   | 507.45   | TARGET_HIT    | 6.25    
ICICIPRULI      | Monthly Gap Fade Trap        | SWING  | SHORT | 507.10   | 510.00   | 521.25   | TARGET_HIT    | -2.90   
IDEA            | Morning Reversal Fade        | INTRADAY | SHORT | 14.00    | 13.49    | 14.14    | TARGET_HIT    | 0.51    
IDFCFIRSTB      | Morning Reversal Fade        | INTRADAY | LONG  | 85.90    | 86.52    | 85.80    | TARGET_HIT    | -0.62   
IEX             | Morning Reversal Fade        | INTRADAY | LONG  | 124.21   | 125.48   | 124.10   | TARGET_HIT    | -1.27   
IEX             | Weekly POC Reversion         | SWING  | SHORT | 127.00   | 126.00   | 129.00   | TARGET_HIT    | 1.00    
IEX             | Monthly Gap Fade Trap        | SWING  | SHORT | 124.30   | 123.00   | 133.80   | ACTIVE        | 0.00    
POLYCAB         | Morning Reversal Fade        | INTRADAY | LONG  | 9243.00  | 9329.00  | 9225.50  | TARGET_HIT    | -86.00  
POWERGRID       | Auction Magnet               | INTRADAY | SHORT | 266.35   | 266.05   | 267.15   | TARGET_HIT    | 0.30    
PREMIERENE      | Weekly POC Reversion         | SWING  | SHORT | 1047.80  | 1045.00  | 1050.00  | TARGET_HIT    | 2.80    
PRESTIGE        | Morning Reversal Fade        | INTRADAY | LONG  | 1604.90  | 1623.90  | 1600.10  | TARGET_HIT    | -19.00  
PRESTIGE        | Weekly POC Reversion         | SWING  | SHORT | 1589.50  | 1580.00  | 1605.00  | STOP_LOSS_HIT | -15.50  
RADICO          | Weekly POC Reversion         | SWING  | LONG  | 4534.80  | 4540.00  | 4470.00  | TARGET_HIT    | -5.20   
RBLBANK         | Morning Reversal Fade        | INTRADAY | LONG  | 385.55   | 388.30   | 383.90   | TARGET_HIT    | -2.75   
RBLBANK         | Weekly POC Reversion         | SWING  | SHORT | 389.40   | 389.00   | 390.00   | TARGET_HIT    | 0.40    
RECLTD          | Morning Reversal Fade        | INTRADAY | LONG  | 336.25   | 344.50   | 335.20   | TARGET_HIT    | -8.25   
RECLTD          | Monthly Gap Fade Trap        | SWING  | SHORT | 335.95   | 352.00   | 376.70   | TARGET_HIT    | -16.05  
RELIANCE        | Morning Reversal Fade        | INTRADAY | LONG  | 1307.20  | 1317.50  | 1305.10  | TARGET_HIT    | -10.30  
RELIANCE        | Weekly POC Reversion         | SWING  | SHORT | 1322.80  | 1320.00  | 1330.00  | TARGET_HIT    | 2.80    
RELIANCE        | Monthly Gap Fade Trap        | SWING  | SHORT | 1307.00  | 1300.00  | 1337.00  | ACTIVE        | 0.00    
RVNL            | Morning Reversal Fade        | INTRADAY | LONG  | 226.01   | 228.92   | 225.55   | TARGET_HIT    | -2.91   
RVNL            | Weekly POC Reversion         | SWING  | SHORT | 231.13   | 229.00   | 233.00   | TARGET_HIT    | 2.13    
SAIL            | Morning Reversal Fade        | INTRADAY | LONG  | 163.27   | 168.49   | 158.73   | TARGET_HIT    | -5.22   
SAIL            | Monthly Gap Fade Trap        | SWING  | SHORT | 163.95   | 165.00   | 180.11   | STOP_LOSS_HIT | -16.16  
SBICARD         | Monthly Gap Fade Trap        | SWING  | SHORT | 633.40   | 602.00   | 674.20   | STOP_LOSS_HIT | -40.80  
SBILIFE         | Monthly Gap Fade Trap        | SWING  | SHORT | 1797.10  | 1825.00  | 1914.80  | TARGET_HIT    | -27.90  
SBIN            | Weekly POC Reversion         | SWING  | LONG  | 1067.50  | 1085.00  | 1055.00  | ACTIVE        | 0.00    
SIEMENS         | Morning Reversal Fade        | INTRADAY | LONG  | 3974.50  | 4052.00  | 3966.30  | TARGET_HIT    | -77.50  
SIEMENS         | Weekly Gap Fade Trap         | SWING  | SHORT | 3974.50  | 3960.00  | 4097.90  | TARGET_HIT    | 14.50   
SOLARINDS       | Weekly POC Reversion         | SWING  | SHORT | 18705.00 | 18600.00 | 18730.00 | STOP_LOSS_HIT | -25.00  
SONACOMS        | Weekly POC Reversion         | SWING  | LONG  | 801.05   | 818.00   | 796.00   | STOP_LOSS_HIT | 5.05    
SUNPHARMA       | Morning Reversal Fade        | INTRADAY | LONG  | 1921.90  | 1937.00  | 1917.60  | TARGET_HIT    | -15.10  
SUNPHARMA       | Monthly Gap Fade Trap        | SWING  | SHORT | 1921.00  | 1945.00  | 1988.00  | TARGET_HIT    | -24.00  
SUPREMEIND      | Morning Reversal Fade        | INTRADAY | SHORT | 3502.50  | 3446.50  | 3507.00  | TARGET_HIT    | 56.00   
SUZLON          | Liquidity Sweep Reversal     | INTRADAY | LONG  | 47.13    | 47.47    | 47.05    | STOP_LOSS_HIT | 0.08    
SUZLON          | Weekly POC Reversion         | SWING  | LONG  | 47.40    | 48.00    | 47.00    | STOP_LOSS_HIT | 0.40    
SWIGGY          | Weekly POC Reversion         | SWING  | LONG  | 280.30   | 281.00   | 276.00   | TARGET_HIT    | -0.70   
TATAELXSI       | Morning Reversal Fade        | INTRADAY | LONG  | 3764.80  | 3809.50  | 3759.10  | TARGET_HIT    | -44.70  
TATAELXSI       | Weekly POC Reversion         | SWING  | SHORT | 3799.10  | 3790.00  | 3800.00  | TARGET_HIT    | 9.10    
TATAPOWER       | Morning Reversal Fade        | INTRADAY | SHORT | 385.50   | 379.60   | 386.95   | TARGET_HIT    | 5.90    
TATASTEEL       | Morning Reversal Fade        | INTRADAY | LONG  | 180.65   | 184.19   | 180.00   | TARGET_HIT    | -3.54   
TATASTEEL       | Weekly POC Reversion         | SWING  | LONG  | 188.45   | 190.00   | 188.00   | STOP_LOSS_HIT | -0.45   
TATASTEEL       | Monthly Gap Fade Trap        | SWING  | SHORT | 181.35   | 186.00   | 193.65   | TARGET_HIT    | -4.65   
TECHM           | Morning Reversal Fade        | INTRADAY | LONG  | 1624.20  | 1652.00  | 1623.50  | TARGET_HIT    | -27.80  
TIINDIA         | Weekly POC Reversion         | SWING  | SHORT | 2760.80  | 2760.00  | 2790.00  | TARGET_HIT    | 0.80    
TMPV            | Morning Reversal Fade        | INTRADAY | LONG  | 332.60   | 337.75   | 329.10   | TARGET_HIT    | -5.15   
TMPV            | Weekly POC Reversion         | SWING  | SHORT | 347.90   | 346.00   | 348.00   | TARGET_HIT    | 1.90    
TMPV            | Monthly Gap Fade Trap        | SWING  | SHORT | 332.40   | 333.00   | 353.20   | TARGET_HIT    | -0.60   
TORNTPHARM      | Monthly Gap Fade Trap        | SWING  | SHORT | 4897.00  | 4880.00  | 5224.00  | TARGET_HIT    | 17.00   
TRENT           | Weekly POC Reversion         | SWING  | LONG  | 3002.10  | 3020.00  | 2990.00  | STOP_LOSS_HIT | 12.10   
UNIONBANK       | Weekly POC Reversion         | SWING  | SHORT | 182.41   | 182.00   | 184.00   | STOP_LOSS_HIT | -1.59   
OANDA:XAUUSD    | Monthly POC Reversion        | SWING  | SHORT | 4051.11  | 4050.00  | 4120.00  | STOP_LOSS_HIT | -68.89  
ADANIENT        | Morning Reversal Fade        | INTRADAY | SHORT | 3004.80  | 2950.00  | 3014.50  | TARGET_HIT    | 54.80   
ADANIGREEN      | Morning Reversal Fade        | INTRADAY | SHORT | 1336.40  | 1315.10  | 1342.60  | TARGET_HIT    | 21.30   
ADANIPORTS      | Morning Reversal Fade        | INTRADAY | SHORT | 1684.70  | 1657.20  | 1687.00  | TARGET_HIT    | 27.50   
ALKEM           | Morning Reversal Fade        | INTRADAY | LONG  | 5387.50  | 5448.00  | 5368.50  | TARGET_HIT    | -60.50  
ALKEM           | Monthly Gap Fade Trap        | SWING  | SHORT | 5390.00  | 5650.00  | 5771.00  | TARGET_HIT    | -260.00 
AMBER           | Morning Reversal Fade        | INTRADAY | SHORT | 7234.50  | 7055.00  | 7350.00  | TARGET_HIT    | 179.50  
APOLLOHOSP      | Morning Reversal Fade        | INTRADAY | SHORT | 8897.00  | 8588.50  | 8910.00  | TARGET_HIT    | 308.50  
APOLLOHOSP      | Monthly Gap Fade Trap        | SWING  | SHORT | 8869.50  | 8890.00  | 9049.00  | TARGET_HIT    | -20.50  
ASIANPAINT      | Monthly Gap Fade Trap        | SWING  | SHORT | 2710.70  | 2680.00  | 2807.30  | ACTIVE        | 0.00    
AXISBANK        | Morning Reversal Fade        | INTRADAY | LONG  | 1209.60  | 1218.70  | 1208.60  | TARGET_HIT    | -9.10   
